0	-241.154431138277	-484.622390059926	-303.048121941076	11.5315144894253	263.363968709136	434.882198835086	383.610494627351
0	-97.8855811267324	-242.555445751867	-159.965685064723	-0.13208575892982	135.475836300826	168.756324387963	137.33000866225
0	-78.357221439775	-183.772712378165	-122.675536517149	0.23873509632323	121.013889876825	195.398757638092	143.997241649945
0	-152.715831783272	-333.203331554425	-213.698876945412	8.41758329591067	200.643602560535	309.072560285133	220.461605347059
0	-181.15032219163	-363.434097205456	-255.3867393939	4.29547865998924	230.10360746802	325.504302559212	252.406916360262
0	-153.870771079172	-336.223215614913	-202.736991990815	6.2857613364913	177.060829730545	315.981927989158	244.91367124601
0	-127.280486247977	-299.674160980227	-191.593618535775	10.6146525056587	174.771116838505	262.30957044202	211.7895414686
0	-59.5443573344056	-134.351950709255	-94.6115374626234	0.0882617806530509	87.139754144735	129.419297621217	91.1201337740453
0	-73.4666222837989	-164.466169777277	-106.621616714745	0.255592572208516	100.178749063744	150.840282279636	100.271536113637
0	-160.072057746765	-340.060162305905	-218.987365605379	-4.49855241731443	212.736557089286	361.655945535649	253.873476962198
0	-176.695771238685	-389.261180309915	-241.018852692181	10.5131534850734	213.894057626201	340.465696334216	257.055321353794
0	-120.360894323211	-254.184473260899	-148.396066049126	14.8149985597509	128.732786961249	244.208437111893	167.36872002269
0	-117.239620448151	-244.648534008071	-156.828126583911	16.3911462049515	136.399273360839	206.675025696997	153.448384621588
0	-117.550538194123	-243.05195088629	-153.757118975267	3.43737936321023	134.386971874879	222.353257935154	192.299697714
0	-67.2558223659905	-156.97599256301	-100.481905585628	11.0424935841927	81.6524445587939	143.485146762644	99.821958082642
0	-140.337318995429	-313.865350354305	-206.569824210745	3.82365390218511	189.517306338239	303.867521905026	215.354786211521
0	-143.565690648579	-314.697854995609	-205.394354322472	-0.15429227825336	196.793669722495	319.60496838725	223.548177961183
0	-86.4066998706415	-183.705124056586	-119.538544843304	3.96561259667314	112.068752029408	174.12881631268	124.47696072946
0	-47.9498087036332	-132.265778763238	-87.7409585890284	-3.23624436188085	86.2815507489954	133.675299650326	92.304690533841
0	-115.325290305572	-271.630148006029	-175.135723495497	3.21533248288213	162.362603321474	246.473785262925	169.912975281965
0	-178.463457186625	-339.944843693959	-232.807286761176	7.75439278240462	203.626514739349	331.28214993989	242.147007229837
0	-150.361767912724	-331.960314269852	-214.273055262454	2.77194385870027	191.681843005089	301.498294218618	223.964847393093
0	-159.373231901935	-342.062501393362	-219.952357019619	2.95322208264921	196.313229857762	309.269839056978	238.925944551107
0	-166.148203100365	-341.336560128473	-199.775400965168	11.1935327438593	181.144344850606	274.538824971202	211.938739007566
0	-105.599178261435	-224.011242610812	-136.911949161968	8.03250084592773	126.694520118112	196.397236122683	130.502032449867
0	-271.863871561849	-541.521361777176	-339.501157284064	12.4654260559371	307.827585575291	485.802078954148	387.174011108093
0	-242.728597047141	-479.649910988923	-311.884556098299	14.9624036683064	273.452051031219	441.894459281505	359.722836611519
0	-90.1326259884662	-183.8604310767	-116.301484722148	8.65935217758796	104.903832309738	162.39923276481	122.240017462359
0	-70.4746878705558	-148.332357931935	-92.9439297216875	-1.11116288392636	90.6994723586948	127.944889898872	95.5629612259229
0	-127.390703660795	-306.80872666375	-196.993347716394	0.0151270754364631	198.699317575148	310.890327871837	199.754407954702
0	-221.094100656449	-464.29917999777	-287.292340636545	14.1142242879838	263.121303364463	415.649732677783	327.492892131577
0	-187.365255897462	-397.440321355592	-246.505721806034	-0.00720856011548154	231.22291430036	369.083395530774	293.172690644045
0	-232.552625791796	-484.255007246691	-293.302757703761	23.8455441404568	250.413359208481	390.372370911958	313.031145965432
0	-88.4287462919569	-177.304490647952	-113.264006841792	0.46077986240006	108.359548457446	141.514659370724	101.775354903315
0	-107.297309828762	-242.480764871083	-139.152003175099	-4.5467687865547	140.958515069061	234.981783691604	167.935909266631
0	-71.5036949443658	-170.389374288718	-105.904963775906	-12.8350228743942	119.708006363655	193.584618076028	133.150791354968
0	-150.323948959911	-321.379902171561	-213.942058555319	-0.833056499232542	203.166465418034	329.972597772473	257.530486406539
0	-128.353938339985	-300.401680863414	-190.288513300544	6.70110437478906	175.384674166608	267.694390068114	185.036372765409
0	-176.18776510424	-356.990380429816	-236.886593598887	15.1057852695206	207.332977281107	303.68513670176	226.272937145908
0	-159.123657867622	-322.947095242092	-221.471052225597	9.95189173383743	195.36454257407	304.818005441287	237.574136071828
0	-214.846368280026	-449.41542426535	-276.830769642312	3.84833068249287	268.678899989109	377.90744128027	299.991535557121
0	-184.097327468011	-378.308832683591	-241.713690766298	2.43991826586629	216.532688637533	344.333649757584	251.613556651772
0	-12.9946277932435	-45.077719006916	-26.9836021431258	-20.7568893403347	44.5123443619974	97.3091273894104	-27.3842802854656
0	-59.7883650582753	-158.778425243631	-89.7639536168706	16.7727522863158	94.8628586206314	101.75408883458	47.5995647750261
0	-74.4974877128962	-169.948597953121	-123.363771196415	10.2075457451044	125.367654699358	113.961881489819	71.693511269856
0	-142.158020895363	-274.297528592232	-182.147736753536	5.50103847247068	153.597356744042	235.014011911001	177.131530593268
0	-103.051686658904	-242.038179980772	-154.080951296913	4.7456609526468	156.676064856269	252.739137229377	168.66713604865
0	-91.4155941774286	-190.713423227745	-103.279128752335	-12.3370318371071	124.285016421253	172.332427827773	103.766500705475
0	-48.02827957791	-122.583808551175	-69.3839055926679	-24.5922295873708	101.307003147681	109.741270780502	53.4308275908185
0	-87.0138792204144	-189.652947080868	-127.484487905411	0.434371639216974	123.587160182606	197.456014080897	142.51471844832
0	-105.571171203203	-230.730934914279	-154.32186151158	4.1648937006329	139.851671453595	233.45201237843	176.074194090959
0	-93.6338999299503	-211.382828339016	-136.861456337551	-7.10000846599391	139.328715750946	214.655076368526	153.938212240097
0	-69.3770153651977	-150.880858212266	-93.1965886038931	-0.699037444435081	92.5185052898173	138.109773880021	94.9500461959244
0	-37.7227581828513	-92.6328371212165	-67.9164809340154	-5.44280037497601	64.3381683620192	93.2622218600467	52.2451579443467
0	-45.855352746988	-106.200586634493	-70.4805107604465	-5.70030292308032	69.9414938189328	112.179027167693	77.6213950300509
0	-134.986418547457	-288.066163427193	-179.315405794642	9.42557789894432	163.393079898843	246.865238111273	187.955440626566
0	-63.942806933075	-118.389509470547	-85.3015105289425	3.33233209956288	78.0747744992699	112.171369692777	86.5394398397235
0	-48.7973060769483	-99.2108316560629	-72.6964150732491	-3.53951700181462	72.4577407035171	133.853485328957	85.0964377055713
0	-39.417159957317	-89.3314125940311	-59.9880276040445	-6.47203819736876	61.2093735792233	104.123630995108	66.4260248792642
0	-78.4047672303363	-154.505610728028	-91.1383688816942	-0.307266093269598	86.9467782316903	155.640303442547	114.173968067984
0	-151.850948852455	-279.499679719421	-162.236740341817	0.69832724432728	160.804694437738	262.690120428758	213.125886836036
0	-184.970614302539	-378.620061329235	-247.953004484829	10.4325522709502	220.083918237431	352.34836953076	274.808637692857
0	-66.0630731152157	-172.685041770267	-110.90785569436	9.1738185291622	98.8184037244896	105.757389164308	57.4886394793935
0	-164.332818414509	-335.403008529038	-229.521558566346	8.68151453861044	200.651549393814	314.503705684428	240.091112994923
0	-103.16353552175	-225.811848492419	-139.310368180848	7.77365957011692	131.407135110496	181.163717848893	126.734287624675
0	-67.8572258984928	-150.799638871733	-95.700541091758	-3.25070512840911	102.226345217724	143.651316368176	81.3798999488469
0	-95.5277530566303	-202.637168949231	-132.100647516664	10.2399131141187	116.3425228829	170.627548625046	116.049486443283
0	-209.237445747038	-418.830763356972	-268.163502548996	6.2852789115854	240.998096541759	396.564653618076	322.737090965892
0	-73.6589574520554	-162.244870321492	-102.061093377685	-5.8070647422207	105.755872343673	165.577929813522	104.63970305216
0	-150.841176366121	-317.539606607757	-220.16756893112	6.3499876062243	191.476725906419	294.327908445693	227.350597534355
0	-154.528305962698	-325.395226488948	-215.725100462785	9.07565640986888	193.20472709142	305.832419167409	241.070312441267
0	-125.043293833246	-283.761572457566	-185.864134236662	0.0521703072696453	174.883637876411	272.085568530328	192.851852334131
0	-90.9707209746644	-223.995297626551	-146.132082469177	8.13674417683387	127.540171523199	175.049001184675	104.522592993647
0	-212.74237767419	-452.389430351303	-277.230451225047	11.3392360233077	253.282284186438	376.970130456381	287.915983019637
0	-168.920450402049	-364.891699355405	-228.536413813438	-0.462727333082903	215.348858241662	343.368031358339	254.752157860228
0	-153.444053310403	-349.142434597405	-217.850653281464	6.7319500881006	196.597118868932	288.479175471534	205.542778503006
0	-114.535871745437	-257.711412283957	-173.441685907042	-8.2411155885061	158.337087426781	270.005494739557	192.588276153478
0	-121.549114841154	-267.480710718805	-183.483132929683	1.83218570403669	165.61707332373	262.57714529519	185.363957505423
0	-187.262458800485	-411.695416680786	-258.441342694994	0.314362725586778	234.062454777712	380.236973619492	302.809605880623
0	-186.809822225063	-401.532592693231	-256.503707694904	12.2506529530724	219.394933791635	352.177763180148	284.577934781837
0	-114.793872500717	-259.040760816072	-173.106484218076	-0.964804546728345	155.355913122354	231.914199240327	159.233757701454
0	-133.532255920269	-262.245234680774	-166.97308057942	-13.5097369528491	170.827036122236	273.662771188611	178.870152765176
0	-156.601657620719	-314.492496431654	-195.298500344754	-8.47888323462689	190.421506801498	301.341297867709	219.992951957308
0	-145.969980215524	-317.935800792919	-198.311389583119	4.55064496635706	182.042529465389	263.348328024302	194.721262525789
0	-150.206563442733	-294.743692314212	-186.427823595862	1.77321661215124	177.172357593776	256.719282173507	195.843650709961
0	-137.77101916539	-298.902468299126	-181.613885119864	-12.2808972610934	188.259679601916	309.913210075893	213.826733072607
0	-201.442151363156	-417.006954353571	-260.541340601104	8.75320360382174	244.763473087045	354.714221408707	279.123554097538
0	-163.006775374527	-343.38035421176	-222.634538421329	-3.34223999027241	198.624523247171	287.745996934734	202.881472915375
0	-178.68977926275	-350.310444057745	-223.036034634988	-0.291986183055423	207.389999821843	326.037486998741	243.709068824312
0	-178.432234808495	-368.559669806175	-233.104988114898	11.7271988750062	207.534355689954	305.491129991959	237.610266967113
0	-202.88706435886	-400.481142036909	-259.878175416245	13.1581454379283	217.624199570613	335.401433082457	269.295517452715
0	-147.711300305085	-331.294854997843	-217.030960996757	5.23556126464763	202.846335762649	310.060194006819	219.778514815939
0	-179.844892529449	-387.975161713664	-246.105655747974	4.77701623855997	226.037563616056	361.905049683327	275.649269232784
0	-200.017950578551	-423.783958048211	-264.690388574221	5.35230293879165	244.240637284698	389.35357537162	299.492558601948
0	-172.808319204119	-378.98951086911	-243.910340987471	10.9430888395107	222.799643946177	347.731421491547	245.691259092994
0	-174.894594530797	-384.750349479074	-248.606768849657	6.39859157668304	226.345925779171	365.246739445278	286.607799463502
0	-180.584784508769	-382.178247346614	-245.712705404681	4.24447987846343	229.13311877259	370.812199924303	270.383175698581
0	-168.416058558512	-367.320132718426	-235.168062318341	3.03712438532102	219.128035259559	357.515400488159	270.875422970798
0	-253.994254162375	-505.441750203751	-323.702364927519	21.2271048738932	276.008631410613	429.773009357284	345.882192435857
0	-164.047882066926	-348.169568804637	-222.732707504039	2.37803664403707	202.879689208787	334.011259335354	250.410496238987
0	-170.940752744481	-377.459644512054	-241.067763021736	7.12179328775091	224.972605988228	347.472412993319	246.290434866507
